world	nonwrapper_gain	full_gain	max_two_gain
3508	-2.632941896	-44.845489496	-2.632941896
3509	-2.217780092	-84.713580142	-2.217780092
3510	-1.277375818	-57.480803211	-1.277375818
3511	6.435637593	-40.684908105	6.435637593
3512	6.439657712	-87.738745156	6.439657712
3513	6.674172232	-33.436601750	6.674172232
3514	7.037188040	-60.796871295	7.037188040
3515	15.681004330	-47.610192618	15.681004330
3516	7.280357949	-62.321191007	7.280357949
3517	-0.271000272	-62.209165736	-0.271000272
3518	5.975521263	-66.470701236	5.975521263
3519	-1.938892423	-77.254384548	-1.938892423
3520	8.030796973	-44.163123870	8.030796973
3521	7.554378409	-60.956100116	7.554378409
3522	5.942515147	-51.779538261	5.942515147
3523	-1.983633792	-69.834017937	-1.983633792
3524	6.383209902	-66.983692078	6.383209902
3525	-10.475610804	-74.561873366	-10.475610804
3526	-1.133027279	-54.869754405	-1.133027279
3527	-1.997429519	-78.795932733	-1.997429519
3528	14.583984830	-58.268759432	14.583984830
3529	7.145121769	-51.851528704	7.145121769
3530	7.930594826	-78.851725334	7.930594826
3531	-2.586196337	-71.606304445	-2.586196337
3532	-1.996834401	-52.517791513	-1.996834401
3533	6.866330420	-95.897204034	6.866330420
3534	-1.558021112	-49.694055560	-1.558021112
3535	-1.466157902	-53.876329130	-1.466157902
3536	16.597272244	-74.138841833	16.597272244
3537	16.195324790	-68.163750135	16.195324790
3538	7.460255964	-53.146868933	7.460255964
3539	-1.090110543	-41.910753145	-1.090110543
3540	-1.113889923	-38.569556802	-1.113889923
3541	6.874105357	-34.496129458	6.874105357
3542	-11.025592544	-74.312356597	-11.025592544
3543	-9.493252964	-107.622490833	-9.493252964
3544	-19.404624708	-90.824535243	-19.404624708
3545	6.898678340	-68.643075512	6.898678340
3546	-0.915338295	-60.260177365	-0.915338295
3547	8.198963708	-31.462783410	8.198963708
3548	16.198386912	-59.188142123	16.198386912
3549	-10.102290541	-106.221783691	-10.102290541
3550	7.127898669	-26.419735776	7.127898669
3551	-2.576853138	-102.724372709	-2.576853138
3552	-1.790943199	-69.480776426	-1.790943199
3553	6.660805686	-57.788850151	6.660805686
3554	15.003084417	-35.834390108	15.003084417
3555	7.717053083	-26.614967720	7.717053083
3556	7.455383098	-75.567357561	7.455383098
3557	-1.335467341	-63.506258249	-1.335467341
3558	-2.820932371	-43.783672134	-2.820932371
3559	-0.897221618	-74.715396836	-0.897221618
3560	-1.721306031	-51.186687088	-1.721306031
3561	-10.842888351	-55.291888133	-10.842888351
3562	-9.037777106	-43.161194693	-9.037777106
3563	14.846643244	-41.541137000	14.846643244
3564	-0.948605651	-75.996158111	-0.948605651
3565	-0.901291231	-64.879205991	-0.901291231
3566	6.169311305	-49.657156034	6.169311305
3567	6.402251291	-61.490824410	6.402251291
3568	15.019342541	-45.120764786	15.019342541
3569	6.645002768	-47.500592421	6.645002768
3570	-2.200447115	-78.917349316	-2.200447115
3571	7.041751495	-35.005203561	7.041751495
3572	7.676106683	-80.548644765	7.676106683
3573	-2.187939202	-67.108953287	-2.187939202
3574	-11.181158057	-85.651383171	-11.181158057
3575	6.654173032	-33.942462678	6.654173032
3576	-1.528380678	-32.760646834	-1.528380678
3577	-1.269714151	-72.744870843	-1.269714151
3578	6.049107465	-60.440342168	6.049107465
3579	-9.873278004	-70.238641630	-9.873278004
3580	6.016869401	-38.002392547	6.016869401
3581	7.068852970	-56.420565620	7.068852970
3582	15.806865874	-76.197611139	15.806865874
3583	15.263640415	-48.643299947	15.263640415
3584	-10.599669131	-50.307776448	-10.599669131
3585	-2.561557805	-64.861325495	-2.561557805
3586	-10.491908769	-73.047535334	-10.491908769
3587	5.580219646	-34.673261007	5.580219646
3588	7.140997093	-65.404356228	7.140997093
3589	-0.642624704	-58.785693691	-0.642624704
3590	7.070914688	-76.011347738	7.070914688
3591	-1.787888342	-43.505650480	-1.787888342
3592	15.795262491	-10.694167888	15.795262491
3593	-1.241816918	-96.860314536	-1.241816918
3594	6.820379325	-19.792922960	6.820379325
3595	-10.182234130	-78.369058050	-10.182234130
3596	-3.046166873	-77.817532654	-3.046166873
3597	-20.116839610	-98.151302077	-20.116839610
3598	16.346230955	-23.590049452	16.346230955
3599	6.653268502	-58.772608413	6.653268502
3600	16.104023650	-57.615837566	16.104023650
3601	7.328391187	-35.662150045	7.328391187
3602	-1.776619420	-63.972812892	-1.776619420
3603	6.193292583	-34.828461163	6.193292583
3604	16.539240951	-40.889791692	16.539240951
3605	14.817878470	-35.675396349	14.817878470
3606	-2.242429874	-77.701288958	-2.242429874
3607	-1.662370209	-78.367487690	-1.662370209
3608	16.977426444	-37.905414527	16.977426444
3609	16.522160634	-45.331239266	16.522160634
3610	-9.663200518	-50.467111367	-9.663200518
3611	7.259478297	-109.496533780	7.259478297
3612	7.483066134	-92.228220948	7.483066134
3613	14.166707858	-67.898343657	14.166707858
3614	-1.066244461	-63.548253946	-1.066244461
3615	-11.411428710	-67.696187391	-11.411428710
3616	6.259731992	-85.523027424	6.259731992
3617	15.524199311	-30.600882522	15.524199311
3618	7.517538851	-13.841463949	7.517538851
3619	6.844374567	-65.431169930	6.844374567
3620	7.752131773	-39.274240910	7.752131773
3621	-2.431220559	-70.480194234	-2.431220559
3622	15.222050726	-79.517417732	15.222050726
3623	-1.283706369	-52.262798646	-1.283706369
3624	5.733962543	-58.863342687	5.733962543
3625	6.205539875	-55.675413120	6.205539875
3626	6.452717910	-51.035116556	6.452717910
3627	6.392947933	-31.650124061	6.392947933
3628	6.670483693	-46.567441047	6.670483693
3629	-1.606521571	-71.947324864	-1.606521571
3630	-1.966671779	-85.434465623	-1.966671779
3631	6.927929639	-41.144660715	6.927929639
3632	-1.996935678	-80.636769307	-1.996935678
3633	-10.382096296	-97.429034914	-10.382096296
3634	6.041393260	-55.760745214	6.041393260
3635	8.169613992	1.799132410	8.169613992
3636	6.221739738	-56.398819842	6.221739738
3637	16.108596054	-66.614737244	16.108596054
3638	14.871219640	-12.741831674	14.871219640
3639	-2.427731957	-58.158424591	-2.427731957
3640	-2.816277816	-81.315924920	-2.816277816
3641	-1.044977033	-100.075218972	-1.044977033
3642	6.804484079	-43.530500429	6.804484079
3643	-9.526462245	-80.191251872	-9.526462245
3644	-1.098496488	-89.321569469	-1.098496488
3645	7.755219130	-31.590846827	7.755219130
3646	-19.880167313	-72.507395401	-19.880167313
3647	-1.948338214	-50.906916926	-1.948338214
3648	7.337867911	-82.914448452	7.337867911
3649	7.967951938	-27.554092754	7.967951938
3650	-2.384759972	-94.353162473	-2.384759972
3651	-10.788799418	-97.549874353	-10.788799418
3652	7.742031217	-58.450100630	7.742031217
3653	-1.934170321	-57.475469238	-1.934170321
3654	7.539323033	-94.809675134	7.539323033
3655	5.564014989	-74.817177287	5.564014989
3656	6.677913493	-36.087484365	6.677913493
3657	7.038257509	-59.807874841	7.038257509
3658	5.574786709	-72.886261339	5.574786709
3659	-1.328501136	-27.747933750	-1.328501136
3660	14.785453508	-48.841918571	14.785453508
3661	-9.916867402	-82.526494788	-9.916867402
3662	6.459627299	-53.890612445	6.459627299
3663	7.775947400	-98.409370525	7.775947400
3664	7.356074223	-81.787263987	7.356074223
3665	6.386037684	-70.821889923	6.386037684
3666	6.244387347	-62.687869548	6.244387347
3667	-0.548612850	-52.045460342	-0.548612850
3668	6.221975021	-89.014358027	6.221975021
3669	7.500146451	-58.918948461	7.500146451
3670	15.977693881	-78.388465932	15.977693881
3671	15.736304162	-17.132079829	15.736304162
3672	15.695118418	-35.044086847	15.695118418
3673	7.493465245	-61.626002309	7.493465245
3674	-2.187939202	-100.361796156	-2.187939202
3675	7.818157234	-58.768369058	7.818157234
3676	-10.591990087	-106.419636100	-10.591990087
3677	7.341460314	-72.489227031	7.341460314
3678	-0.926816674	-49.686937238	-0.926816674
3679	6.836637448	-60.210750813	6.836637448
3680	-9.692717848	-71.359286927	-9.692717848
3681	7.320832972	-50.800360690	7.320832972
3682	15.281096426	-45.436445910	15.281096426
3683	-9.505640667	-78.973005920	-9.505640667
3684	-1.525266356	-63.282586457	-1.525266356
3685	-11.005630117	-75.361501374	-11.005630117
3686	16.597281194	-63.800890274	16.597281194
3687	15.890965145	-74.794890125	15.890965145
3688	15.560321016	-17.674938111	15.560321016
3689	15.670542022	-65.440520726	15.670542022
3690	-0.680408295	-81.612882352	-0.680408295
3691	8.184858569	-46.590005026	8.184858569
3692	5.646174734	-38.505183097	5.646174734
3693	8.399275974	-53.760643746	8.399275974
3694	14.671618095	-18.034283995	14.671618095
3695	7.813983650	-34.501120675	7.813983650
3696	-1.024155455	-33.354688820	-1.024155455
3697	-1.261732282	-76.963846395	-1.261732282
3698	-1.336180180	-36.172912217	-1.336180180
3699	-10.373508453	-74.266253432	-10.373508453
3700	15.911777774	-74.406809078	15.911777774
3701	7.048612953	-50.142197356	7.048612953
3702	-11.034113363	-86.531997535	-11.034113363
3703	-1.717356998	-51.166832377	-1.717356998
3704	7.348516008	-32.648443607	7.348516008
3705	6.176041302	-59.464059721	6.176041302
3706	16.174503212	-50.938033074	16.174503212
3707	7.696897708	-49.809380355	7.696897708
3708	-1.149880520	-68.216134938	-1.149880520
3709	7.104875388	-49.518353446	7.104875388
3710	-2.573053803	-45.404631511	-2.573053803
3711	16.529839677	-74.680720436	16.529839677
3712	6.551960497	-29.394087273	6.551960497
3713	-2.130571621	-39.197273536	-2.130571621
3714	-11.230844476	-83.552528320	-11.230844476
3715	14.998520963	-48.514069653	14.998520963
3716	-1.296321147	-54.007324904	-1.296321147
3717	-9.730887866	-63.820226639	-9.730887866
3718	7.062727040	-25.365649505	7.062727040
3719	16.342489694	-93.634454027	16.342489694
3720	16.165957158	-45.095077275	16.165957158
3721	7.315979389	-48.830175565	7.315979389
3722	-10.094732326	-100.329339319	-10.094732326
3723	-1.946663107	-83.254817563	-1.946663107
3724	-2.564053249	-65.228851033	-2.564053249
3725	-1.554279852	-65.895827965	-1.554279852
3726	-2.401832784	-65.533625035	-2.401832784
3727	5.975521263	-77.790913008	5.975521263
3728	-10.128403911	-43.684950555	-10.128403911
3729	15.018370988	-75.981076522	15.018370988
3730	-10.801045850	-29.295742272	-10.801045850
3731	-1.725816948	-73.666858892	-1.725816948
3732	6.681987010	-56.657259593	6.681987010
3733	-1.567422386	-13.965358450	-1.567422386
3734	15.489908479	-41.882143252	15.489908479
3735	-1.782914199	-57.756859298	-1.782914199
3736	15.511715474	-49.887555070	15.511715474
3737	7.579499499	-49.700484352	7.579499499
3738	7.263446633	-14.394395617	7.263446633
3739	-9.919977455	-54.033824182	-9.919977455
3740	-10.307664162	-76.039649981	-10.307664162
3741	-1.958809472	-70.010673220	-1.958809472
3742	-0.643230677	-103.022777730	-0.643230677
3743	8.399275974	-64.955452769	8.399275974
3744	7.550695407	-73.672496014	7.550695407
3745	15.008983271	-55.756034557	15.008983271
3746	8.265688451	-39.934001945	8.265688451
3747	16.522160634	-73.342254319	16.522160634
3748	7.455383098	-29.733584109	7.455383098
3749	-2.017995582	-35.300433838	-2.017995582
3750	-1.129058942	-53.713054813	-1.129058942
3751	-1.561476690	-69.771064708	-1.561476690
3752	15.018370988	-14.647075216	15.018370988
3753	6.604528605	-12.331693180	6.604528605
3754	6.932237578	-34.690458786	6.932237578
3755	-9.723150747	-73.251891251	-9.723150747
3756	5.575503482	-44.082357593	5.575503482
3757	16.608889369	-48.417251451	16.608889369
3758	16.529839677	-55.752191914	16.529839677
3759	14.460717183	-65.393908216	14.460717183
3760	-10.612056833	-72.297456878	-10.612056833
3761	15.523327808	-48.874977531	15.523327808
3762	7.910590834	-48.535123348	7.910590834
3763	16.104854793	-72.809194705	16.104854793
3764	-10.636624280	-52.172190299	-10.636624280
3765	-1.997938123	-58.655511742	-1.997938123
3766	14.852178252	-29.691767655	14.852178252
3767	6.644449646	-96.221276775	6.644449646
3768	16.088679005	-64.409365090	16.088679005
3769	-0.654886784	-69.724138241	-0.654886784
3770	7.857871343	-62.505015180	7.857871343
3771	7.028608960	-38.928456261	7.028608960
3772	15.891927749	-3.654365158	15.891927749
3773	6.835921933	-38.211915818	6.835921933
3774	15.594711899	-38.256338568	15.594711899
3775	6.411122684	-30.592662206	6.411122684
3776	7.463966671	-22.919873393	7.463966671
3777	6.615131324	-35.413144228	6.615131324
3778	6.238224195	-59.003178308	6.238224195
3779	6.365158032	-68.269573203	6.365158032
3780	7.910590834	-50.613341620	7.910590834
3781	14.801702682	-44.701412365	14.801702682
3782	6.021424429	-49.348015927	6.021424429
3783	-2.428636486	-29.056497308	-2.428636486
3784	-1.587480183	-79.051655667	-1.587480183
3785	15.081450363	-72.873324521	15.081450363
3786	15.908045462	-54.836181061	15.908045462
3787	16.115457512	-27.126845786	16.115457512
3788	-2.565641525	-92.109479038	-2.565641525
3789	7.533650139	-42.665849532	7.533650139
3790	15.327389980	-33.869319257	15.327389980
3791	7.731100146	-44.744872384	7.731100146
3792	7.078240686	-35.407493035	7.078240686
3793	7.621347904	-67.626076647	7.621347904
3794	-1.107190860	-65.574698389	-1.107190860
3795	7.472643667	-65.477711102	7.472643667
3796	6.390638957	-94.449847106	6.390638957
3797	7.584263594	-59.609795730	7.584263594
3798	-11.026497073	-125.148758119	-11.026497073
3799	-1.265890523	-48.779597497	-1.265890523
3800	6.277379172	-42.450706000	6.277379172
3801	15.675114426	-5.634311204	15.675114426
3802	6.648073840	-18.256593525	6.648073840
3803	6.498520148	-68.151621569	6.498520148
3804	6.476690239	-33.362723908	6.476690239
3805	6.799611213	-24.172017058	6.799611213
3806	-19.589008277	-72.370183477	-19.589008277
3807	-1.310653876	-44.630530220	-1.310653876
3808	-0.901291231	-95.890000878	-0.901291231
3809	-2.187930252	-66.099745475	-2.187930252
3810	-1.545331836	-29.858964674	-1.545331836
3811	-2.185982065	-75.111979323	-2.185982065
3812	-10.181731339	-73.443019621	-10.181731339
3813	6.585948641	-67.799487225	6.585948641
3814	-0.271000272	-59.001923518	-0.271000272
3815	-1.505199610	-98.582282614	-1.505199610
3816	-1.586454825	-52.803291161	-1.586454825
3817	-12.299803278	-61.904863769	-12.299803278
3818	8.209328100	-64.523023632	8.209328100
3819	-1.900695442	-82.116064433	-1.900695442
3820	6.606761270	-48.193020226	6.606761270
3821	-0.948605651	-71.517506514	-0.948605651
3822	7.738863090	-33.163838495	7.738863090
3823	7.825717974	-36.400078278	7.825717974
3824	6.665015709	-54.052609017	6.665015709
3825	7.522131919	-68.504361708	7.522131919
3826	6.439630007	-56.587801663	6.439630007
3827	6.848062361	-56.926712098	6.848062361
3828	-3.020413494	-39.935362385	-3.020413494
3829	-1.587480183	-85.686014977	-1.587480183
3830	-1.775647866	-55.372046569	-1.775647866
3831	5.977641056	-33.751703275	5.977641056
3832	15.712198735	-44.812444194	15.712198735
3833	-1.348940752	-96.020093261	-1.348940752
3834	-0.880807504	-37.359227593	-0.880807504
3835	-9.931438457	-67.086889909	-9.931438457
3836	16.353034339	-48.096494871	16.353034339
3837	-3.658237703	-93.058904575	-3.658237703
3838	7.759684669	-58.961632871	7.759684669
3839	6.393077093	-33.703809547	6.393077093
3840	15.062325704	-48.642705294	15.062325704
3841	-2.410398980	-64.181696256	-2.410398980
3842	6.351586253	-46.266594534	6.351586253
3843	-1.913793459	-91.911249484	-1.913793459
3844	15.530107114	-12.380035655	15.530107114
3845	7.538463881	-38.754905452	7.538463881
3846	-2.577253858	-45.041936396	-2.577253858
3847	16.395899459	-19.638324630	16.395899459
3848	6.255908580	-67.247598350	6.255908580
3849	16.618189715	-40.580708823	16.618189715
3850	14.461621712	-59.692689021	14.461621712
3851	6.831799629	-57.819693261	6.831799629
3852	-1.490075787	-64.569421860	-1.490075787
3853	-10.787912265	-60.735554730	-10.787912265
3854	15.022125806	-33.325066732	15.022125806
3855	7.459351435	-72.930779165	7.459351435
3856	16.542982212	-102.047745324	16.542982212
3857	16.174503212	-72.507929966	16.174503212
3858	6.476463164	-49.882433980	6.476463164
3859	15.259760707	-67.297457297	15.259760707
3860	7.065702219	-83.927462992	7.065702219
3861	7.383564144	-65.365083436	7.383564144
3862	-1.349782527	-54.195986109	-1.349782527
3863	-1.306730918	-65.895366185	-1.306730918
3864	8.423248302	-22.091897352	8.423248302
3865	-10.529949627	-54.541991788	-10.529949627
3866	5.803810896	-87.349660174	5.803810896
3867	-19.445723081	-71.790166277	-19.445723081
3868	7.108572131	-57.375628887	7.108572131
3869	7.042074463	-122.674860758	7.042074463
3870	-2.180443123	-100.977173580	-2.180443123
3871	-10.591139362	-24.179046573	-10.591139362
3872	6.848071310	-78.677185814	6.848071310
3873	-2.259510192	-54.941471182	-2.259510192
3874	-9.860009849	-85.832203314	-9.860009849
3875	-9.747345182	-54.806198084	-9.747345182
3876	14.678348092	-69.960426482	14.678348092
3877	-1.514952645	-72.920141316	-1.514952645
3878	-3.266738834	-52.809151429	-3.266738834
3879	-0.880958887	-82.945134548	-0.880958887
3880	-1.545279298	-72.670323286	-1.545279298
3881	5.750269271	-35.115463450	5.750269271
3882	7.038010234	-2.061248847	7.038010234
3883	-1.118442406	-62.326490090	-1.118442406
3884	16.211529447	-54.360852558	16.211529447
3885	-1.783326910	-76.997112263	-1.783326910
3886	-2.008670001	-55.793401763	-2.008670001
3887	-2.873072242	-82.322410453	-2.873072242
3888	16.580066521	-41.470419377	16.580066521
3889	-1.528426056	-64.986273557	-1.528426056
3890	15.496711862	-45.009214623	15.496711862
3891	-0.864838649	-63.804446338	-0.864838649
3892	-2.237726009	-67.315471501	-2.237726009
3893	6.393754547	-34.889530617	6.393754547
3894	-1.228523001	-71.426050233	-1.228523001
3895	-2.213589650	-90.915290633	-2.213589650
3896	-2.131482443	-80.912929412	-2.131482443
3897	-2.331122213	-88.336359887	-2.331122213
3898	-1.935723435	-43.051163505	-1.935723435
3899	8.247796674	-20.690854783	8.247796674
3900	-10.203515521	-76.147358237	-10.203515521
3901	16.329289086	-15.755790788	16.329289086
3902	14.837824388	-24.331513612	14.837824388
3903	7.280357949	-53.697592736	7.280357949
3904	-2.110625703	-45.608966803	-2.110625703
3905	16.111702694	-82.686117367	16.111702694
3906	15.763942680	-55.713782460	15.763942680
3907	8.189382183	-65.645732741	8.189382183
3908	6.689628534	-76.479373109	6.689628534
3909	15.505530718	7.690088064	15.505530718
3910	-1.301885190	-38.782082307	-1.301885190
3911	-3.072887305	-74.494994724	-3.072887305
3912	-9.334685132	-26.672010674	-9.334685132
3913	6.407053071	-23.043688695	6.407053071
3914	6.610458013	-80.301937553	6.610458013
3915	5.407635303	-53.858182373	5.407635303
3916	-0.780814814	-81.068318693	-0.780814814
3917	7.262511550	-59.079518270	7.262511550
3918	15.008983271	-23.656836066	15.008983271
3919	7.041751495	-95.145546282	7.041751495
3920	7.118497396	-60.132193745	7.118497396
3921	14.449341396	-39.473062800	14.449341396
3922	7.237965708	-102.981541647	7.237965708
3923	7.579289451	-32.986878062	7.579289451
3924	7.538312498	-41.390668675	7.538312498
3925	15.661000338	-40.894264619	15.661000338
3926	-0.704481900	-55.095033596	-0.704481900
3927	7.720642961	-40.212888658	7.720642961
3928	-0.869555959	-79.496147514	-0.869555959
3929	6.894018993	-66.501758245	6.894018993
3930	7.125710523	-45.429899878	7.125710523
3931	-2.624061553	-57.751171262	-2.624061553
3932	-1.976030199	-44.134367725	-1.976030199
3933	15.523327808	-46.420418024	15.523327808
