fold_tag	model	selected_edges	selector_bits	all_events	all_bits	all_selector_paid_bits	all_exact_next_state	decisive_events	decisive_bits	decisive_selector_paid_bits	rank_sum	mean_rank	top1	top5	exact_next_state	mean_unlicensed_state_mass	mean_unlicensed_operator_mass	split	held_value
PHYSICAL_FOLIO:f45	EXACT_PREDECESSOR	0	0.000000000	54	231.694728899	231.694728899	13	4	23.251503765	23.251503765	84	21.000000000	0	2	0	0.064380226	0.088488140	PHYSICAL_FOLIO	f45
PHYSICAL_FOLIO:f45	SOURCE_STATE_TABLE	0	0.000000000	54	239.649455706	239.649455706	13	4	23.777669587	23.777669587	87	21.750000000	0	2	0	0.059201492	0.082551683	PHYSICAL_FOLIO	f45
PHYSICAL_FOLIO:f45	INDEPENDENT_MARGINAL	0	0.000000000	54	235.533738601	235.533738601	13	4	24.179625250	24.179625250	81	20.250000000	0	2	0	0.055118647	0.077116715	PHYSICAL_FOLIO	f45
PHYSICAL_FOLIO:f45	PAIR_GRAPH_NONWRAPPER	0	0.000000000	54	235.533738601	235.533738601	13	4	24.179625250	24.179625250	81	20.250000000	0	2	0	0.055118647	0.077116715	PHYSICAL_FOLIO	f45
PHYSICAL_FOLIO:f45	PAIR_GRAPH_FULL	3	8.829722735	54	238.645686067	247.475408802	13	4	23.831737626	32.661460361	60	15.000000000	0	1	0	0.042550122	0.066509933	PHYSICAL_FOLIO	f45
PHYSICAL_FOLIO:f45	EXACT_OPERATOR_LEXICON	0	0.000000000	53	306.049697439	306.049697439	6	4	25.360759493	25.360759493	76	19.000000000	0	1	0	0.228336863	0.000000000	PHYSICAL_FOLIO	f45
PHYSICAL_FOLIO:f46	PLACEMENT	0	0.000000000	45	230.717752725	230.717752725	10	5	39.194134597	39.194134597	325	65.000000000	0	1	0	0.054254345	0.111155436	PHYSICAL_FOLIO	f46
PHYSICAL_FOLIO:f46	EXACT_PREDECESSOR	0	0.000000000	45	233.096401262	233.096401262	10	5	39.417852499	39.417852499	340	68.000000000	0	1	0	0.055171746	0.109203727	PHYSICAL_FOLIO	f46
PHYSICAL_FOLIO:f46	SOURCE_STATE_TABLE	0	0.000000000	45	240.980227585	240.980227585	10	5	40.856846919	40.856846919	323	64.600000000	0	1	0	0.060914738	0.112358710	PHYSICAL_FOLIO	f46
PHYSICAL_FOLIO:f46	INDEPENDENT_MARGINAL	0	0.000000000	45	234.557536285	234.557536285	10	5	40.622231674	40.622231674	290	58.000000000	0	1	0	0.052089220	0.111338545	PHYSICAL_FOLIO	f46
PHYSICAL_FOLIO:f46	PAIR_GRAPH_NONWRAPPER	1	3.906890596	45	235.305944041	239.212834637	10	5	40.537889149	44.444779745	293	58.600000000	0	1	0	0.049467564	0.104800925	PHYSICAL_FOLIO	f46
PHYSICAL_FOLIO:f46	PAIR_GRAPH_FULL	3	8.829722735	45	229.385181388	238.214904124	8	5	39.999609355	48.829332090	243	48.600000000	0	1	0	0.034436280	0.089623013	PHYSICAL_FOLIO	f46
PHYSICAL_FOLIO:f46	EXACT_OPERATOR_LEXICON	0	0.000000000	39	237.254004153	237.254004153	7	5	51.456404700	51.456404700	710	142.000000000	0	0	0	0.077228866	0.000000000	PHYSICAL_FOLIO	f46
PHYSICAL_FOLIO:f47	PLACEMENT	0	0.000000000	77	377.151455960	377.151455960	10	9	55.417420374	55.417420374	194	21.555555556	1	3	1	0.054053265	0.064580891	PHYSICAL_FOLIO	f47
PHYSICAL_FOLIO:f47	EXACT_PREDECESSOR	0	0.000000000	77	376.121393750	376.121393750	10	9	54.409227987	54.409227987	168	18.666666667	1	3	1	0.053200959	0.063919881	PHYSICAL_FOLIO	f47
PHYSICAL_FOLIO:f47	SOURCE_STATE_TABLE	0	0.000000000	77	373.880319108	373.880319108	10	9	56.746300130	56.746300130	203	22.555555556	1	2	1	0.053962686	0.063675949	PHYSICAL_FOLIO	f47
PHYSICAL_FOLIO:f47	INDEPENDENT_MARGINAL	0	0.000000000	77	379.278735002	379.278735002	10	9	58.211466812	58.211466812	240	26.666666667	1	3	1	0.049311985	0.058454853	PHYSICAL_FOLIO	f47
PHYSICAL_FOLIO:f47	PAIR_GRAPH_NONWRAPPER	1	3.906890596	77	379.810576337	383.717466933	10	9	58.546558921	62.453449517	239	26.555555556	1	3	1	0.048209026	0.057502451	PHYSICAL_FOLIO	f47
PHYSICAL_FOLIO:f47	PAIR_GRAPH_FULL	3	8.829722735	77	385.313884790	394.143607525	10	9	57.717972175	66.547694910	212	23.555555556	1	2	1	0.035963469	0.046113991	PHYSICAL_FOLIO	f47
PHYSICAL_FOLIO:f47	EXACT_OPERATOR_LEXICON	0	0.000000000	77	454.830061916	454.830061916	6	9	66.305322198	66.305322198	418	46.444444444	0	1	0	0.045511715	0.000000000	PHYSICAL_FOLIO	f47
PHYSICAL_FOLIO:f48	PLACEMENT	0	0.000000000	56	278.150657038	278.150657038	16	7	52.140346053	52.140346053	191	27.285714286	0	0	0	0.063586455	0.114202359	PHYSICAL_FOLIO	f48
PHYSICAL_FOLIO:f48	EXACT_PREDECESSOR	0	0.000000000	56	278.942260602	278.942260602	16	7	52.577931808	52.577931808	200	28.571428571	0	0	0	0.064384237	0.112377321	PHYSICAL_FOLIO	f48
PHYSICAL_FOLIO:f48	SOURCE_STATE_TABLE	0	0.000000000	56	278.308520511	278.308520511	16	7	53.467864357	53.467864357	204	29.142857143	0	0	0	0.057299667	0.104814027	PHYSICAL_FOLIO	f48
PHYSICAL_FOLIO:f48	INDEPENDENT_MARGINAL	0	0.000000000	56	272.599006369	272.599006369	16	7	54.053040559	54.053040559	210	30.000000000	0	0	0	0.058310241	0.105711368	PHYSICAL_FOLIO	f48
PHYSICAL_FOLIO:f48	PAIR_GRAPH_NONWRAPPER	1	3.906890596	56	272.331680362	276.238570958	16	7	54.174016636	58.080907232	213	30.428571429	0	0	0	0.057261954	0.106868453	PHYSICAL_FOLIO	f48
PHYSICAL_FOLIO:f48	PAIR_GRAPH_FULL	3	8.829722735	56	270.457530629	279.287253364	15	7	55.104639749	63.934362484	215	30.714285714	0	0	0	0.041013004	0.091873547	PHYSICAL_FOLIO	f48
PHYSICAL_FOLIO:f48	EXACT_OPERATOR_LEXICON	0	0.000000000	53	363.863327225	363.863327225	11	7	65.889892260	65.889892260	680	97.142857143	0	0	0	0.174908633	0.000000000	PHYSICAL_FOLIO	f48
PHYSICAL_FOLIO:f49	PLACEMENT	0	0.000000000	84	394.696018326	394.696018326	15	12	72.918773403	72.918773403	275	22.916666667	0	5	0	0.049179392	0.064936210	PHYSICAL_FOLIO	f49
PHYSICAL_FOLIO:f49	EXACT_PREDECESSOR	0	0.000000000	84	395.120988504	395.120988504	15	12	73.684305078	73.684305078	284	23.666666667	0	5	0	0.052831746	0.067218081	PHYSICAL_FOLIO	f49
PHYSICAL_FOLIO:f49	SOURCE_STATE_TABLE	0	0.000000000	84	393.017007680	393.017007680	15	12	71.497668729	71.497668729	263	21.916666667	0	5	0	0.047856041	0.063749646	PHYSICAL_FOLIO	f49
PHYSICAL_FOLIO:f49	INDEPENDENT_MARGINAL	0	0.000000000	84	394.374272664	394.374272664	15	12	69.221676209	69.221676209	238	19.833333333	0	5	0	0.050185656	0.057788368	PHYSICAL_FOLIO	f49
PHYSICAL_FOLIO:f49	PAIR_GRAPH_NONWRAPPER	1	3.906890596	84	394.713479331	398.620369927	15	12	69.093700748	73.000591344	238	19.833333333	0	5	0	0.050439778	0.058361306	PHYSICAL_FOLIO	f49
PHYSICAL_FOLIO:f49	PAIR_GRAPH_FULL	3	8.829722735	84	394.521988854	403.351711589	15	12	68.512358589	77.342081324	229	19.083333333	0	5	0	0.038295422	0.046601220	PHYSICAL_FOLIO	f49
PHYSICAL_FOLIO:f49	EXACT_OPERATOR_LEXICON	0	0.000000000	83	491.552218883	491.552218883	9	12	84.250405278	84.250405278	449	37.416666667	0	2	0	0.101251557	0.000000000	PHYSICAL_FOLIO	f49
PHYSICAL_FOLIO:f5	PLACEMENT	0	0.000000000	20	94.147978452	94.147978452	3	3	17.489913844	17.489913844	47	15.666666667	0	1	0	0.036467976	0.047775303	PHYSICAL_FOLIO	f5
PHYSICAL_FOLIO:f5	EXACT_PREDECESSOR	0	0.000000000	20	92.090814969	92.090814969	3	3	16.827619581	16.827619581	43	14.333333333	0	1	0	0.032370641	0.038155175	PHYSICAL_FOLIO	f5
PHYSICAL_FOLIO:f5	SOURCE_STATE_TABLE	0	0.000000000	20	93.404978236	93.404978236	3	3	17.985254227	17.985254227	46	15.333333333	0	1	0	0.032050488	0.043433928	PHYSICAL_FOLIO	f5
PHYSICAL_FOLIO:f5	INDEPENDENT_MARGINAL	0	0.000000000	20	92.461192389	92.461192389	3	3	18.380032295	18.380032295	55	18.333333333	0	1	0	0.033090183	0.040950314	PHYSICAL_FOLIO	f5
PHYSICAL_FOLIO:f5	PAIR_GRAPH_NONWRAPPER	1	3.906890596	20	92.440911553	96.347802148	3	3	18.410621440	22.317512035	56	18.666666667	0	1	0	0.033327923	0.041379044	PHYSICAL_FOLIO	f5
PHYSICAL_FOLIO:f5	PAIR_GRAPH_FULL	3	8.829722735	20	92.745302429	101.575025164	3	3	18.673843856	27.503566591	58	19.333333333	0	1	0	0.019126245	0.027358864	PHYSICAL_FOLIO	f5
PHYSICAL_FOLIO:f5	EXACT_OPERATOR_LEXICON	0	0.000000000	20	117.656439821	117.656439821	1	3	19.088411967	19.088411967	162	54.000000000	0	2	0	0.061553382	0.000000000	PHYSICAL_FOLIO	f5
PHYSICAL_FOLIO:f50	PLACEMENT	0	0.000000000	54	199.870369330	199.870369330	22	2	3.339203550	3.339203550	2	1.000000000	2	2	2	0.028217778	0.195840512	PHYSICAL_FOLIO	f50
PHYSICAL_FOLIO:f50	EXACT_PREDECESSOR	0	0.000000000	54	198.500649603	198.500649603	22	2	3.496759419	3.496759419	2	1.000000000	2	2	2	0.028123090	0.195921911	PHYSICAL_FOLIO	f50
PHYSICAL_FOLIO:f50	SOURCE_STATE_TABLE	0	0.000000000	54	195.770143451	195.770143451	22	2	3.585777192	3.585777192	2	1.000000000	2	2	2	0.029431390	0.195254959	PHYSICAL_FOLIO	f50
PHYSICAL_FOLIO:f50	INDEPENDENT_MARGINAL	0	0.000000000	54	191.139163019	191.139163019	22	2	3.237119950	3.237119950	2	1.000000000	2	2	2	0.021699078	0.171478772	PHYSICAL_FOLIO	f50
PHYSICAL_FOLIO:f50	PAIR_GRAPH_NONWRAPPER	1	3.906890596	54	190.039536603	193.946427199	22	2	3.263245217	7.170135813	2	1.000000000	2	2	2	0.021820824	0.173702336	PHYSICAL_FOLIO	f50
PHYSICAL_FOLIO:f50	PAIR_GRAPH_FULL	3	8.829722735	54	187.570913131	196.400635866	22	2	3.190515134	12.020237869	2	1.000000000	2	2	2	0.015588590	0.162217470	PHYSICAL_FOLIO	f50
PHYSICAL_FOLIO:f50	EXACT_OPERATOR_LEXICON	0	0.000000000	52	269.515848117	269.515848117	7	2	12.237440038	12.237440038	40	20.000000000	0	1	0	0.236383328	0.000000000	PHYSICAL_FOLIO	f50
PHYSICAL_FOLIO:f51	PLACEMENT	0	0.000000000	55	243.564667657	243.564667657	20	12	63.735384199	63.735384199	484	40.333333333	3	7	3	0.052436938	0.068558021	PHYSICAL_FOLIO	f51
PHYSICAL_FOLIO:f51	EXACT_PREDECESSOR	0	0.000000000	55	242.497239178	242.497239178	20	12	63.559161522	63.559161522	500	41.666666667	3	8	3	0.050608062	0.066498895	PHYSICAL_FOLIO	f51
PHYSICAL_FOLIO:f51	SOURCE_STATE_TABLE	0	0.000000000	55	246.891495743	246.891495743	20	12	66.249795487	66.249795487	517	43.083333333	3	7	3	0.056175388	0.071635056	PHYSICAL_FOLIO	f51
PHYSICAL_FOLIO:f51	INDEPENDENT_MARGINAL	0	0.000000000	55	243.433209424	243.433209424	20	12	63.818060741	63.818060741	486	40.500000000	3	7	3	0.046883520	0.058826372	PHYSICAL_FOLIO	f51
PHYSICAL_FOLIO:f51	PAIR_GRAPH_NONWRAPPER	1	3.906890596	55	242.907108463	246.813999058	20	12	63.742471941	67.649362536	389	32.416666667	3	7	3	0.038837719	0.052133792	PHYSICAL_FOLIO	f51
PHYSICAL_FOLIO:f51	PAIR_GRAPH_FULL	3	8.829722735	55	243.705092488	252.534815223	20	12	63.296042419	72.125765155	340	28.333333333	3	7	3	0.029405407	0.040860853	PHYSICAL_FOLIO	f51
PHYSICAL_FOLIO:f51	EXACT_OPERATOR_LEXICON	0	0.000000000	53	305.169384759	305.169384759	10	12	88.096486774	88.096486774	543	45.250000000	0	1	0	0.152689062	0.000000000	PHYSICAL_FOLIO	f51
PHYSICAL_FOLIO:f52	PLACEMENT	0	0.000000000	38	170.802327677	170.802327677	14	6	51.786962554	51.786962554	363	60.500000000	0	1	0	0.049631209	0.072376806	PHYSICAL_FOLIO	f52
PHYSICAL_FOLIO:f52	EXACT_PREDECESSOR	0	0.000000000	38	174.303079706	174.303079706	14	6	55.896703497	55.896703497	406	67.666666667	0	1	0	0.050475902	0.070827400	PHYSICAL_FOLIO	f52
PHYSICAL_FOLIO:f52	SOURCE_STATE_TABLE	0	0.000000000	38	173.287166567	173.287166567	14	6	51.273425321	51.273425321	376	62.666666667	0	1	0	0.047454256	0.069915327	PHYSICAL_FOLIO	f52
PHYSICAL_FOLIO:f52	INDEPENDENT_MARGINAL	0	0.000000000	38	174.551279883	174.551279883	14	6	52.558154487	52.558154487	377	62.833333333	0	1	0	0.046100796	0.068760370	PHYSICAL_FOLIO	f52
PHYSICAL_FOLIO:f52	PAIR_GRAPH_NONWRAPPER	1	3.906890596	38	174.362279974	178.269170570	14	6	52.438583767	56.345474362	381	63.500000000	0	1	0	0.046455940	0.070083338	PHYSICAL_FOLIO	f52
PHYSICAL_FOLIO:f52	PAIR_GRAPH_FULL	3	8.829722735	38	173.982716404	182.812439139	14	6	52.527850735	61.357573470	333	55.500000000	0	0	0	0.031189945	0.054533944	PHYSICAL_FOLIO	f52
PHYSICAL_FOLIO:f52	EXACT_OPERATOR_LEXICON	0	0.000000000	38	252.208130568	252.208130568	3	6	61.280034181	61.280034181	686	114.333333333	0	0	0	0.055076451	0.000000000	PHYSICAL_FOLIO	f52
PHYSICAL_FOLIO:f53	PLACEMENT	0	0.000000000	14	68.029358079	68.029358079	6	2	24.482888673	24.482888673	272	136.000000000	0	0	0	0.059550283	0.095299590	PHYSICAL_FOLIO	f53
PHYSICAL_FOLIO:f53	EXACT_PREDECESSOR	0	0.000000000	14	68.483046886	68.483046886	6	2	24.863184439	24.863184439	283	141.500000000	0	0	0	0.056329664	0.097413495	PHYSICAL_FOLIO	f53
PHYSICAL_FOLIO:f53	SOURCE_STATE_TABLE	0	0.000000000	14	68.701309470	68.701309470	6	2	25.441938149	25.441938149	287	143.500000000	0	0	0	0.056810073	0.092828970	PHYSICAL_FOLIO	f53
PHYSICAL_FOLIO:f53	INDEPENDENT_MARGINAL	0	0.000000000	14	68.642877303	68.642877303	6	2	25.730609058	25.730609058	280	140.000000000	0	0	0	0.055703214	0.085458196	PHYSICAL_FOLIO	f53
PHYSICAL_FOLIO:f53	PAIR_GRAPH_NONWRAPPER	1	3.906890596	14	68.463524363	72.370414959	6	2	25.718183139	29.625073734	239	119.500000000	0	0	0	0.037417022	0.068640292	PHYSICAL_FOLIO	f53
PHYSICAL_FOLIO:f53	PAIR_GRAPH_FULL	3	8.829722735	14	68.147222405	76.976945140	6	2	25.829934313	34.659657049	241	120.500000000	0	0	0	0.027413394	0.049965776	PHYSICAL_FOLIO	f53
PHYSICAL_FOLIO:f53	EXACT_OPERATOR_LEXICON	0	0.000000000	14	87.312122577	87.312122577	5	2	29.660809919	29.660809919	638	319.000000000	0	0	0	0.190230994	0.000000000	PHYSICAL_FOLIO	f53
PHYSICAL_FOLIO:f54	PLACEMENT	0	0.000000000	12	70.582576461	70.582576461	2	4	36.264989782	36.264989782	236	59.000000000	0	0	0	0.052444579	0.081190840	PHYSICAL_FOLIO	f54
PHYSICAL_FOLIO:f54	EXACT_PREDECESSOR	0	0.000000000	12	70.334069189	70.334069189	2	4	36.307736643	36.307736643	242	60.500000000	0	0	0	0.052413921	0.080887362	PHYSICAL_FOLIO	f54
PHYSICAL_FOLIO:f54	SOURCE_STATE_TABLE	0	0.000000000	12	71.482070358	71.482070358	2	4	35.739558022	35.739558022	206	51.500000000	0	0	0	0.047140942	0.074390657	PHYSICAL_FOLIO	f54
PHYSICAL_FOLIO:f54	INDEPENDENT_MARGINAL	0	0.000000000	12	71.925629766	71.925629766	2	4	36.658638458	36.658638458	227	56.750000000	0	0	0	0.045968813	0.073945294	PHYSICAL_FOLIO	f54
PHYSICAL_FOLIO:f54	PAIR_GRAPH_NONWRAPPER	1	3.906890596	12	71.998761916	75.905652512	2	4	36.653923054	40.560813649	211	52.750000000	0	0	0	0.039406103	0.068124312	PHYSICAL_FOLIO	f54
PHYSICAL_FOLIO:f54	PAIR_GRAPH_FULL	3	8.829722735	12	71.558231215	80.387953950	2	4	36.440014324	45.269737059	203	50.750000000	0	0	0	0.029030109	0.060385891	PHYSICAL_FOLIO	f54
PHYSICAL_FOLIO:f54	EXACT_OPERATOR_LEXICON	0	0.000000000	12	111.219598660	111.219598660	1	4	40.241273021	40.241273021	589	147.250000000	0	1	0	0.044006732	0.000000000	PHYSICAL_FOLIO	f54
PHYSICAL_FOLIO:f55	PLACEMENT	0	0.000000000	33	152.086457348	152.086457348	11	3	22.139721580	22.139721580	77	25.666666667	0	0	0	0.050886063	0.056049778	PHYSICAL_FOLIO	f55
PHYSICAL_FOLIO:f55	EXACT_PREDECESSOR	0	0.000000000	33	148.867420529	148.867420529	11	3	20.685748350	20.685748350	49	16.333333333	0	0	0	0.055473716	0.054557381	PHYSICAL_FOLIO	f55
PHYSICAL_FOLIO:f55	SOURCE_STATE_TABLE	0	0.000000000	33	146.370322294	146.370322294	11	3	21.680375335	21.680375335	61	20.333333333	0	0	0	0.057525724	0.058521775	PHYSICAL_FOLIO	f55
PHYSICAL_FOLIO:f55	INDEPENDENT_MARGINAL	0	0.000000000	33	149.809227493	149.809227493	11	3	21.646412385	21.646412385	61	20.333333333	0	0	0	0.041850162	0.043901452	PHYSICAL_FOLIO	f55
PHYSICAL_FOLIO:f55	PAIR_GRAPH_NONWRAPPER	1	3.906890596	33	149.672406331	153.579296927	11	3	21.459508838	25.366399433	61	20.333333333	0	0	0	0.040819493	0.042546637	PHYSICAL_FOLIO	f55
PHYSICAL_FOLIO:f55	PAIR_GRAPH_FULL	3	8.829722735	33	146.446685299	155.276408034	11	3	21.908378123	30.738100858	70	23.333333333	0	0	0	0.025009289	0.030570537	PHYSICAL_FOLIO	f55
PHYSICAL_FOLIO:f55	EXACT_OPERATOR_LEXICON	0	0.000000000	32	200.222343528	200.222343528	3	3	30.502888001	30.502888001	426	142.000000000	0	0	0	0.042089536	0.000000000	PHYSICAL_FOLIO	f55
PHYSICAL_FOLIO:f56	PLACEMENT	0	0.000000000	62	281.991695601	281.991695601	13	8	42.384124504	42.384124504	201	25.125000000	2	5	2	0.058019449	0.071410402	PHYSICAL_FOLIO	f56
PHYSICAL_FOLIO:f56	EXACT_PREDECESSOR	0	0.000000000	62	278.849292795	278.849292795	13	8	42.384714567	42.384714567	202	25.250000000	2	5	2	0.057852701	0.071527546	PHYSICAL_FOLIO	f56
PHYSICAL_FOLIO:f56	SOURCE_STATE_TABLE	0	0.000000000	62	280.563449237	280.563449237	13	8	43.061497111	43.061497111	191	23.875000000	2	4	2	0.057476844	0.070010663	PHYSICAL_FOLIO	f56
PHYSICAL_FOLIO:f56	INDEPENDENT_MARGINAL	0	0.000000000	62	279.043838561	279.043838561	13	8	41.457609054	41.457609054	186	23.250000000	2	4	2	0.057906286	0.066702015	PHYSICAL_FOLIO	f56
PHYSICAL_FOLIO:f56	PAIR_GRAPH_NONWRAPPER	1	3.906890596	62	279.114507004	283.021397600	13	8	41.477208134	45.384098730	178	22.250000000	2	4	2	0.051931145	0.060335819	PHYSICAL_FOLIO	f56
PHYSICAL_FOLIO:f56	PAIR_GRAPH_FULL	3	8.829722735	62	279.004577562	287.834300297	13	8	41.756303060	50.586025795	170	21.250000000	2	4	2	0.049510106	0.059464277	PHYSICAL_FOLIO	f56
PHYSICAL_FOLIO:f56	EXACT_OPERATOR_LEXICON	0	0.000000000	62	358.079053431	358.079053431	6	8	60.114172924	60.114172924	450	56.250000000	0	1	0	0.086264369	0.000000000	PHYSICAL_FOLIO	f56
PHYSICAL_FOLIO:f58	PLACEMENT	0	0.000000000	166	828.788064287	828.788064287	43	37	244.816127979	244.816127979	1073	29.000000000	2	10	2	0.046452983	0.063626491	PHYSICAL_FOLIO	f58
PHYSICAL_FOLIO:f58	EXACT_PREDECESSOR	0	0.000000000	166	825.913560238	825.913560238	43	37	245.905809036	245.905809036	1042	28.162162162	2	9	2	0.047460971	0.064553257	PHYSICAL_FOLIO	f58
PHYSICAL_FOLIO:f58	SOURCE_STATE_TABLE	0	0.000000000	166	837.246796925	837.246796925	43	37	249.817074872	249.817074872	1124	30.378378378	2	10	2	0.046133555	0.061985300	PHYSICAL_FOLIO	f58
PHYSICAL_FOLIO:f58	INDEPENDENT_MARGINAL	0	0.000000000	166	819.059916786	819.059916786	43	37	238.674207351	238.674207351	1007	27.216216216	2	10	2	0.045276594	0.058745375	PHYSICAL_FOLIO	f58
PHYSICAL_FOLIO:f58	PAIR_GRAPH_NONWRAPPER	1	3.906890596	166	819.416687739	823.323578334	43	37	238.437571626	242.344462222	1008	27.243243243	2	10	2	0.043035754	0.056618853	PHYSICAL_FOLIO	f58
PHYSICAL_FOLIO:f58	PAIR_GRAPH_FULL	3	8.829722735	166	819.349177843	828.178900578	43	37	237.250760554	246.080483290	977	26.405405405	2	10	2	0.031414601	0.046521539	PHYSICAL_FOLIO	f58
PHYSICAL_FOLIO:f58	EXACT_OPERATOR_LEXICON	0	0.000000000	161	1082.103189935	1082.103189935	19	37	299.994269050	299.994269050	2953	79.810810811	0	5	0	0.075460856	0.000000000	PHYSICAL_FOLIO	f58
PHYSICAL_FOLIO:f6	PLACEMENT	0	0.000000000	59	255.333959503	255.333959503	20	5	33.362049127	33.362049127	132	26.400000000	0	1	0	0.047970925	0.080840389	PHYSICAL_FOLIO	f6
PHYSICAL_FOLIO:f6	EXACT_PREDECESSOR	0	0.000000000	59	255.211148592	255.211148592	20	5	33.289888249	33.289888249	121	24.200000000	0	1	0	0.046337009	0.079250866	PHYSICAL_FOLIO	f6
PHYSICAL_FOLIO:f6	SOURCE_STATE_TABLE	0	0.000000000	59	253.887372344	253.887372344	20	5	32.247289813	32.247289813	114	22.800000000	0	1	0	0.047197357	0.079784416	PHYSICAL_FOLIO	f6
PHYSICAL_FOLIO:f6	INDEPENDENT_MARGINAL	0	0.000000000	59	253.919072512	253.919072512	20	5	33.429349670	33.429349670	128	25.600000000	0	1	0	0.042214684	0.072080127	PHYSICAL_FOLIO	f6
PHYSICAL_FOLIO:f6	PAIR_GRAPH_NONWRAPPER	1	3.906890596	59	253.887655667	257.794546263	20	5	33.355214306	37.262104902	128	25.600000000	0	1	0	0.038877020	0.068617400	PHYSICAL_FOLIO	f6
PHYSICAL_FOLIO:f6	PAIR_GRAPH_FULL	3	8.829722735	59	252.659096422	261.488819157	20	5	33.279985747	42.109708482	130	26.000000000	0	1	0	0.034586994	0.066925837	PHYSICAL_FOLIO	f6
PHYSICAL_FOLIO:f6	EXACT_OPERATOR_LEXICON	0	0.000000000	58	351.803889939	351.803889939	10	5	39.855192970	39.855192970	301	60.200000000	0	0	0	0.104157401	0.000000000	PHYSICAL_FOLIO	f6
PHYSICAL_FOLIO:f66	PLACEMENT	0	0.000000000	76	322.717695334	322.717695334	21	7	45.129079955	45.129079955	217	31.000000000	1	3	1	0.065209035	0.088916449	PHYSICAL_FOLIO	f66
PHYSICAL_FOLIO:f66	EXACT_PREDECESSOR	0	0.000000000	76	320.912738716	320.912738716	21	7	44.391826560	44.391826560	220	31.428571429	1	3	1	0.071780984	0.097440364	PHYSICAL_FOLIO	f66
PHYSICAL_FOLIO:f66	SOURCE_STATE_TABLE	0	0.000000000	76	323.076105048	323.076105048	21	7	46.500078021	46.500078021	251	35.857142857	1	3	1	0.066656069	0.094073831	PHYSICAL_FOLIO	f66
PHYSICAL_FOLIO:f66	INDEPENDENT_MARGINAL	0	0.000000000	76	314.146875820	314.146875820	21	7	43.623299924	43.623299924	195	27.857142857	1	3	1	0.059206514	0.079032512	PHYSICAL_FOLIO	f66
PHYSICAL_FOLIO:f66	PAIR_GRAPH_NONWRAPPER	1	3.906890596	76	313.765762202	317.672652798	21	7	43.201620525	47.108511120	188	26.857142857	1	3	1	0.053239241	0.074717045	PHYSICAL_FOLIO	f66
PHYSICAL_FOLIO:f66	PAIR_GRAPH_FULL	3	8.829722735	76	315.927091257	324.756813992	20	7	44.346659076	53.176381811	200	28.571428571	1	3	1	0.042872533	0.058718519	PHYSICAL_FOLIO	f66
PHYSICAL_FOLIO:f66	EXACT_OPERATOR_LEXICON	0	0.000000000	73	412.042361440	412.042361440	9	7	66.326083517	66.326083517	945	135.000000000	0	1	0	0.141217097	0.000000000	PHYSICAL_FOLIO	f66
PHYSICAL_FOLIO:f7	PLACEMENT	0	0.000000000	50	233.098380984	233.098380984	13	8	41.303282108	41.303282108	124	15.500000000	1	4	1	0.048858841	0.075459069	PHYSICAL_FOLIO	f7
PHYSICAL_FOLIO:f7	EXACT_PREDECESSOR	0	0.000000000	50	235.893661752	235.893661752	13	8	41.897315210	41.897315210	140	17.500000000	1	5	1	0.051841076	0.077630473	PHYSICAL_FOLIO	f7
PHYSICAL_FOLIO:f7	SOURCE_STATE_TABLE	0	0.000000000	50	237.621202920	237.621202920	13	8	42.209366668	42.209366668	134	16.750000000	1	4	1	0.049067921	0.077394317	PHYSICAL_FOLIO	f7
PHYSICAL_FOLIO:f7	INDEPENDENT_MARGINAL	0	0.000000000	50	235.553852419	235.553852419	13	8	43.525376435	43.525376435	167	20.875000000	1	4	1	0.044319537	0.070484521	PHYSICAL_FOLIO	f7
PHYSICAL_FOLIO:f7	PAIR_GRAPH_NONWRAPPER	1	3.906890596	50	235.690063591	239.596954187	13	8	43.659819116	47.566709712	165	20.625000000	1	4	1	0.041978542	0.069407600	PHYSICAL_FOLIO	f7
PHYSICAL_FOLIO:f7	PAIR_GRAPH_FULL	3	8.829722735	50	234.735678594	243.565401329	13	8	43.737472029	52.567194764	157	19.625000000	1	4	1	0.031432504	0.058344995	PHYSICAL_FOLIO	f7
PHYSICAL_FOLIO:f7	EXACT_OPERATOR_LEXICON	0	0.000000000	50	326.496371033	326.496371033	5	8	60.998078490	60.998078490	429	53.625000000	0	1	0	0.113972888	0.000000000	PHYSICAL_FOLIO	f7
PHYSICAL_FOLIO:f75	PLACEMENT	0	0.000000000	168	666.213297656	666.213297656	56	16	88.302799273	88.302799273	189	11.812500000	0	6	0	0.059240467	0.067904774	PHYSICAL_FOLIO	f75
PHYSICAL_FOLIO:f75	EXACT_PREDECESSOR	0	0.000000000	168	655.201176957	655.201176957	56	16	88.801284797	88.801284797	219	13.687500000	0	6	0	0.055768365	0.063696614	PHYSICAL_FOLIO	f75
PHYSICAL_FOLIO:f75	SOURCE_STATE_TABLE	0	0.000000000	168	643.262182539	643.262182539	56	16	92.334827802	92.334827802	237	14.812500000	0	6	0	0.054507785	0.063220685	PHYSICAL_FOLIO	f75
PHYSICAL_FOLIO:f75	INDEPENDENT_MARGINAL	0	0.000000000	168	633.445908960	633.445908960	56	16	85.696581332	85.696581332	175	10.937500000	0	7	0	0.051639261	0.060420185	PHYSICAL_FOLIO	f75
