joint_tuple_id	host_id	coordinate_id	events	folios	sections	registers	wrapper_classes	renderer_state	semantic_state	translation_state
43531ff03ece9f22f104	c92f077165601f578f02	c199e523e70f794422c4	2	2	H|S	HERBAL_A|STARS_RECIPE_B	NONE|q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
43d5d36308c8e44e32af	950b7e86c3aea2485ce3	c63952e1036200b3720a	4	4	B|S|T	OTHER_B|STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
43eb9aa12959b4d5cdc9	85c1e6005993b0db0063	fb61c4e2699f5c505886	7	5	B|P|S	OTHER_A|OTHER_B|STARS_RECIPE_B	NONE|che|q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
43fe4d6a63f8a6d1a4bd	fde04686790f8d6fc0f4	b13789bf2874739e46f6	1	1	S	STARS_RECIPE_B	q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
44299f4ae262fe03e6a2	2911e30d84527918967f	23c13b6354b28d4f2569	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
4437df16b5a18ea28cf1	aa1626df458d38a0b8cf	9a86ad2c9bcdc4433a17	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
449e63cf20135e2d63ed	e7fbcf012683d413af11	b13789bf2874739e46f6	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
451876b2acef7165597b	7ce5209f4c162ae44659	62c544e4108c60c3227b	3	3	H|S	HERBAL_A|STARS_RECIPE_B	NONE|ch	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
453a283f910e734f7c45	34d5117935cc220c638c	fb61c4e2699f5c505886	2	2	H	HERBAL_A	NONE|q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
45453b18e25388cb0d72	e00ca17cc1c50716065f	b13789bf2874739e46f6	1	1	S	STARS_RECIPE_B	sh	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
457559718f5ec00cee21	8dec2e3cbba0a8894d05	fb61c4e2699f5c505886	4	4	B|S|T	OTHER_A|OTHER_B|STARS_RECIPE_B	q|sh	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
458eb0f84ef59c35108b	8c89208006e441fe002b	fb61c4e2699f5c505886	1	1	S	STARS_RECIPE_B	q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
45ba69cd28bb2d0da4c6	294c2b87efead187f454	9a86ad2c9bcdc4433a17	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
45c6436339ca7d23cfe9	baf9558e66df05b925b6	fb61c4e2699f5c505886	2	2	B|H	HERBAL_A|OTHER_B	NONE|q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
466f932d7b09b35b5848	ed7fa94c7c7a17c35fef	fb61c4e2699f5c505886	1	1	B	OTHER_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
4681b988d561c0af301d	fab8f7b612b2f6b299ab	fb61c4e2699f5c505886	2	2	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
46b33ff93f3e52865e20	e772fcb7b606487f76ae	f217eb91add9e43ad300	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
46d3f51fb849682fe0a7	f79572f6036a77186a83	fb61c4e2699f5c505886	3	3	H|S	HERBAL_A|STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
479bc353145e9a77387e	28082edf0f6731e4bede	fa436db0093634469c20	2	2	S	STARS_RECIPE_B	sh	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
47af2d3338fee266a612	05f53a44f4b71d55627f	fb61c4e2699f5c505886	1	1	B	OTHER_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
48517ebcc43aac73d539	76bab8fd1dd57dde1f29	fb61c4e2699f5c505886	1	1	H	HERBAL_A	s	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
486579c0c67dbd093f76	4a3dcfe3ebfd9189e219	b13789bf2874739e46f6	2	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
48667ba9ed366fd004b8	439cc4eabd50ee8ec566	5db18e798bfd04493555	1	1	T	OTHER_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
488017b4e344961bcf88	450d3616faa5c984d35f	b13789bf2874739e46f6	2	2	B|S	OTHER_B|STARS_RECIPE_B	NONE|q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
489716b79b5f3eddf5c8	f78f561a9c687aebd78d	b13789bf2874739e46f6	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
48b3fbab2861de2a8a5a	c38c3e24e34972d839d1	fb61c4e2699f5c505886	5	5	H|S|T	HERBAL_A|OTHER_B|STARS_RECIPE_B	d|q|sh	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
48f567e5e05a5a4ad1a8	5ebbe3ecd99d455a4398	fb61c4e2699f5c505886	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
4915c2f81f8fed20def9	fae5efdd58ca32c6a49d	fb61c4e2699f5c505886	1	1	B	OTHER_B	t	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
491f99338a9df066a749	e17f90bd109cd4ce7fca	fb61c4e2699f5c505886	18	12	B|C|H|S	HERBAL_A|OTHER_B|STARS_RECIPE_B	NONE|ch|q|sh	EXECUTABLE_POWERED_CELL	UNASSIGNED	UNASSIGNED
493b01089d772cfde920	f1c9009114e48178b114	b13789bf2874739e46f6	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
497cbd9c7401810ff56b	57f43c8f36edcaa22546	f217eb91add9e43ad300	52	34	B|H|P|S|T	HERBAL_A|HERBAL_B|OTHER_A|OTHER_B|STARS_RECIPE_B	NONE|ch|che|q|sh	EXECUTABLE_POWERED_CELL	UNASSIGNED	UNASSIGNED
4a1e6121b6b7dc3b8aa0	fe91c9b99321b4e79760	fb61c4e2699f5c505886	1	1	S	STARS_RECIPE_B	ch	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
4a2cf7cb0ae453bbc7d1	5f21e40632b255709f77	b13789bf2874739e46f6	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
4a2d1f7b2a744a8e1700	7e920bcf6c633e56f198	fb61c4e2699f5c505886	1	1	S	STARS_RECIPE_B	q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
4a646638d37b0acfc2cf	e4a93fd10d7712cee257	fb61c4e2699f5c505886	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
4a7a6326ac95a8809302	c609d7c6c507fe2ebf04	fb61c4e2699f5c505886	14	13	B|H|S|T	HERBAL_B|OTHER_A|OTHER_B|STARS_RECIPE_B	NONE|q	EXECUTABLE_POWERED_CELL	UNASSIGNED	UNASSIGNED
4ad126c3814813c6b0c6	b6128391d7420d6ae86d	fb61c4e2699f5c505886	1	1	H	HERBAL_A	ch	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
4ad4d619324f60039817	a45c1f64387114fac2ad	b13789bf2874739e46f6	10	9	B|C|H|S	HERBAL_B|OTHER_B|STARS_RECIPE_B	NONE|d	EXECUTABLE_POWERED_CELL	UNASSIGNED	UNASSIGNED
4b21e712a10e103a7b83	7ce5209f4c162ae44659	b13789bf2874739e46f6	7	6	B|H|T	HERBAL_B|OTHER_B	NONE|ch|che	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
4b28a7706e8a26369204	d2d7295263cf18e3e25b	fb61c4e2699f5c505886	1	1	S	STARS_RECIPE_B	ch	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
4ba4709b7177ab027c50	114eb11c16a2ee76e695	fb61c4e2699f5c505886	4	4	H|S	HERBAL_B|STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
4bc6b44faffc6285e5c5	f0a22992534a3d529b67	62c544e4108c60c3227b	1	1	T	OTHER_B	sh	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
4bd105e841d03bdc9006	620d6b914289c95ce652	c63952e1036200b3720a	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
4bf35ede2fd3cae01313	10db3bd8ee482eb0fa12	fb61c4e2699f5c505886	1	1	B	OTHER_B	s	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
4c6f94f36175710f1b1e	711d14bb9c723433916f	fb61c4e2699f5c505886	6	6	H	HERBAL_A	NONE|d	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
4c7781cb768036f73383	b3463c7789b1eb752a6e	62c544e4108c60c3227b	3	3	H|T	HERBAL_B|OTHER_B	sh|t	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
4c7dd51719ddc4a1ce1b	ce1711d7fc7fb1f6a3ed	fb61c4e2699f5c505886	1	1	T	OTHER_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
4ccefea5b5f84382387d	450b42ed7a3ddf2698d1	b13789bf2874739e46f6	2	2	H|S	HERBAL_B|STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
4ce863777183a6c8a238	4d0d2583eda57611dddc	fb61c4e2699f5c505886	1	1	B	OTHER_B	t	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
4cf4242848917d2546bd	e2e56aa455909a2bb1eb	b13789bf2874739e46f6	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
4cfec9a0552f19be99fe	93dfe102a087a199b59f	b13789bf2874739e46f6	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
4d2908ba8cdd3b5cf1da	6a9218a46023abe9100f	fb61c4e2699f5c505886	1	1	H	HERBAL_A	d	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
4d4559019a961b834aa1	1e6c387a7204441c35b9	fb61c4e2699f5c505886	175	58	B|C|H|P|S|T	HERBAL_A|HERBAL_B|OTHER_A|OTHER_B|STARS_RECIPE_B	NONE|ch|che|d|s|sh|t	EXECUTABLE_POWERED_CELL	UNASSIGNED	UNASSIGNED
4d64e0896b55a556ad89	c5b16494a82ddc7a3a78	b13789bf2874739e46f6	1	1	H	HERBAL_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
4da0f0f7b5fc7ac20067	38bacfe1aa90e707b837	9a86ad2c9bcdc4433a17	4	4	B|S	OTHER_B|STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
4dabcd1762bcdaac3942	4e5e86b543522addbae5	fb61c4e2699f5c505886	1	1	S	STARS_RECIPE_B	ch	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
4dc972ddcd5b29b5e9e5	b3f4cddafcea47a7070a	fb61c4e2699f5c505886	1	1	P	OTHER_A	q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
4de12cf322dfb76ded1e	b8610fde968c5aa9814c	b4cf3d4564167ed1daee	16	8	B|C|H|S	HERBAL_B|OTHER_B|STARS_RECIPE_B	NONE|q	EXECUTABLE_POWERED_CELL	UNASSIGNED	UNASSIGNED
4de7234ed4c9485aec50	6e8752ee45f8144af2d4	c63952e1036200b3720a	2	2	C|S	OTHER_B|STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
4eab1841ed655c20a348	cf94a87ebaff296355c6	9a86ad2c9bcdc4433a17	2	2	B	OTHER_B	sh	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
4f19a2e2300f13a4c68f	ca33a18d471c17ab4f6a	fb61c4e2699f5c505886	2	1	P	OTHER_A	NONE|q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
4f4dac0eceda3ec9161c	f8c170e5430615237658	23c13b6354b28d4f2569	4	3	B|S	OTHER_B|STARS_RECIPE_B	NONE|q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
4f66aa09c14d96250564	105c6907cd8ed66b8c5e	fb61c4e2699f5c505886	1	1	H	HERBAL_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
4fb3a9c4073ac6ad537b	3af5a29d22d5a6129d42	fb61c4e2699f5c505886	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
4ff5674acea3a5011678	3879ecdf9f7cfc8be326	fb61c4e2699f5c505886	1	1	S	STARS_RECIPE_B	sh	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
4ffb668f541d44eb410d	2911e30d84527918967f	62c544e4108c60c3227b	3	3	H|S	HERBAL_A|STARS_RECIPE_B	d|t	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
500e92d4e7f6012e1d61	3b013369fe9bd1b6b7e3	b13789bf2874739e46f6	2	2	H|P	HERBAL_A|OTHER_A	d	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
5030b7ac048fc1fcf9d5	f931910a71a0ff6bafd4	b13789bf2874739e46f6	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
5063c69a03e55f14a66e	0a19b8422b990ccd526f	fb61c4e2699f5c505886	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
50afc598dea79d317379	d84344b578ef3b804480	b13789bf2874739e46f6	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
50c0acf1460cd472f07a	f2c70a2a0c319c1be423	fb61c4e2699f5c505886	1	1	S	STARS_RECIPE_B	d	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
517474e9a9958cb84d5b	83d964a26a1a5b072cd6	fb61c4e2699f5c505886	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
51aa1b401405300b0b52	18f37599cfaa2e7f9ab4	b13789bf2874739e46f6	1	1	T	OTHER_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
51b0518e9f7dc9b81d31	b865090152f1b27bc4f2	fb61c4e2699f5c505886	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
51b249480a91509af2ef	15b505a1831845619492	fb61c4e2699f5c505886	2	2	H|S	HERBAL_A|STARS_RECIPE_B	NONE|sh	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
51c1877ef1e68f1ebb25	cb91cf8cdb015ef36bdf	fa436db0093634469c20	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
51df6211b174ba9b950e	560fda70f11236cfd022	fb61c4e2699f5c505886	1	1	S	STARS_RECIPE_B	d	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
52c0a7e112efed3903ad	cb20ca5076256bb61b86	fb61c4e2699f5c505886	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
52ccd71e0108e60d814e	274260ff6532e9d1be53	fb61c4e2699f5c505886	2	2	B	OTHER_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
52f7ca1faeb982f6023a	b07369439fbf4fc16245	fb61c4e2699f5c505886	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
530ac774546fc54bd726	e30471f40e3141b9c8fc	fb61c4e2699f5c505886	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
531b70c773d88ccce959	79e3d306f1fa563218d8	fa436db0093634469c20	1	1	S	STARS_RECIPE_B	q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
535e068ac2f4aa6d0955	d3b836951aed06d39ee2	fb61c4e2699f5c505886	6	5	B|H|P|S	HERBAL_A|OTHER_A|OTHER_B|STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
53851da1eb0daaa31a17	fba3ee4ec322154243c6	fb61c4e2699f5c505886	2	2	B|H	HERBAL_A|OTHER_B	NONE|q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
5385b08aeb9aae45d706	afde224fa55fa4b42a42	fb61c4e2699f5c505886	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
53a659f233a60a32ef98	fabff459fe43b1d795a5	dda0ce94b28cdae70cfa	1	1	H	HERBAL_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
53c81b2506fb51cc1d20	f66c0ff79e80fcff8da6	fb61c4e2699f5c505886	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
53cd0637c6820ba5e91f	8b6368a40d697b366b0a	fb61c4e2699f5c505886	90	48	B|C|H|P|S|T	HERBAL_A|HERBAL_B|OTHER_A|OTHER_B|STARS_RECIPE_B	NONE|ch|d|s|sh|t	EXECUTABLE_POWERED_CELL	UNASSIGNED	UNASSIGNED
5420e0b0810c56bc98a3	104d756b42380b51ba98	fb61c4e2699f5c505886	1	1	C	OTHER_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
545a545b876aceb4f75a	84146b0d2f65ff450fea	fa436db0093634469c20	2	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
5481e4ae3d1816327216	9ea4225c7871d9231235	fb61c4e2699f5c505886	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
54a3f8ced6df97bf63df	39d4acd316b853dca913	fb61c4e2699f5c505886	3	3	B|H	HERBAL_A|OTHER_B	NONE|d	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
54bea83b47b9f11b4f94	264e62395145ec023d20	62c544e4108c60c3227b	1	1	H	HERBAL_A	ch	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
54d0e228ca346110af05	9feae1594314657872c2	62c544e4108c60c3227b	76	34	B|C|H|S|T	HERBAL_A|HERBAL_B|OTHER_A|OTHER_B|STARS_RECIPE_B	NONE|ch|q|s|sh	EXECUTABLE_POWERED_CELL	UNASSIGNED	UNASSIGNED
54e32e9c1414b20640e9	aaf431d9000e39720482	b13789bf2874739e46f6	1	1	B	OTHER_B	s	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
54e606e37f87b5f9b2b4	50b260b11bc733145dc2	62c544e4108c60c3227b	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
553710a0a68c3921516f	e7ca8b1e3a23745dceed	b13789bf2874739e46f6	1	1	H	HERBAL_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
5539b6f54fb85c803c38	7ce5209f4c162ae44659	fb61c4e2699f5c505886	1	1	T	OTHER_B	ch	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
5563d61ccf6fdd3cb30b	53cecd8b3884e3327c80	fb61c4e2699f5c505886	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
558220597c9535087735	7d572317df5c388c9686	b13789bf2874739e46f6	2	2	S	STARS_RECIPE_B	ch|s	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
55ab4cf8c930ba953685	5ad32236fadf0757ff56	fb61c4e2699f5c505886	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
55d19af4f184faea6e1b	e9bc4dcba12e79038ff9	b13789bf2874739e46f6	1	1	T	OTHER_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
560331fe8da6c1e88470	d5d076dd6010b14089f4	fb61c4e2699f5c505886	1	1	S	STARS_RECIPE_B	ch	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
562a62611b3c9866be3b	4006c320637e4b3f76e4	fb61c4e2699f5c505886	1	1	C	OTHER_B	t	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
56934a20069624ef7894	1c2ddb984d487e9a330f	b13789bf2874739e46f6	2	2	B	OTHER_B	NONE|q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
56c5f23c6e574de96f81	2f85d039c618fa984ec1	fb61c4e2699f5c505886	2	2	H	HERBAL_A	d|sh	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
56e65169295ad8ca84a3	2b2f2e565ac77dd7e6f6	f217eb91add9e43ad300	4	2	S	STARS_RECIPE_B	q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
56e669e1d0c8d7d6faa9	2053cf2ebb117588c59e	fb61c4e2699f5c505886	1	1	S	STARS_RECIPE_B	che	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
571d7b836eb8468691ff	fb308d600dd6ec9f8b47	fb61c4e2699f5c505886	3	3	P|S	OTHER_A|STARS_RECIPE_B	NONE|q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
577c03a928d674d420d7	9df41d20574f589e84f7	fb61c4e2699f5c505886	1	1	H	HERBAL_A	sh	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
5793081ce74c40204cea	27dca114d2ceb8bb427a	b13789bf2874739e46f6	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
57c24706b03092b68c4b	c38c3e24e34972d839d1	c199e523e70f794422c4	2	2	H|S	HERBAL_A|STARS_RECIPE_B	NONE|q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
57e8b1df7ad57c718702	5c1093e98c80f84a6113	fb61c4e2699f5c505886	2	2	B|S	OTHER_B|STARS_RECIPE_B	NONE|q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
5806080cb7ffe27b75df	9b3c416a7a9577e86713	fb61c4e2699f5c505886	1	1	H	HERBAL_A	d	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
581c2f83e397c1096410	3874cd4ae16cc7a76ebb	fb61c4e2699f5c505886	1	1	H	HERBAL_A	s	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
584a174734c606b4350c	366caf31e51d96c0c76d	dda0ce94b28cdae70cfa	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
5859222e73cf83d0bcf6	4e6f20ef2d6daa05d887	62c544e4108c60c3227b	3	2	B|S	OTHER_B|STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
5869f642bca2a60bd268	78be0010e88379ad8e60	fb61c4e2699f5c505886	1	1	H	HERBAL_A	d	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
58e5e785d61a6c5b7f63	7f7b9f3db2a8d6089c54	fa436db0093634469c20	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
58e8b9a836b9040452ed	bc7e4958f2242f36b088	62c544e4108c60c3227b	21	11	B|H|S	HERBAL_A|HERBAL_B|OTHER_B|STARS_RECIPE_B	ch|che|sh|t	EXECUTABLE_POWERED_CELL	UNASSIGNED	UNASSIGNED
59153ce89bbaed081a5d	4000a4710661606559cc	c63952e1036200b3720a	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
598a75a261145fbf09f0	33970d01220a10fdb299	c199e523e70f794422c4	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
598db5f346221e20a8eb	2f85d039c618fa984ec1	0c5ed869a5b5d28ea6da	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
599ef07de27c4d4f0d0c	0fa99e36b2d212db88f0	fb61c4e2699f5c505886	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
59b572a34cc434340ef9	f04fc6199016a196eca1	b13789bf2874739e46f6	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
59c9a6ec2ff9d635ba5b	618b1804ba4bb50c41db	fb61c4e2699f5c505886	1	1	T	OTHER_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
5a248929f0893a369dee	6d669125f681f731dc56	62c544e4108c60c3227b	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
5a41cffb217991c61487	7e6646c54e38cad62de2	fb61c4e2699f5c505886	1	1	H	HERBAL_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
5a6b4e5e1d6daae2225d	dfd670c3ece362a060c1	fb61c4e2699f5c505886	1	1	S	OTHER_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
5a906c4c49b80cf7306f	3a0a2289bd5fb35cbf07	fb61c4e2699f5c505886	1	1	H	HERBAL_A	ch	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
5b02e79a59dd189d0436	73353a54da7306d698b5	fb61c4e2699f5c505886	3	3	H|P	HERBAL_A|OTHER_A	ch|che	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
5b1d7b654aafdcb271f9	c46863803f2881c05544	fb61c4e2699f5c505886	6	5	H|P	HERBAL_A|OTHER_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
5b4a75d5d1fc98b7f69c	303b0ba1faa34f65a6ce	fb61c4e2699f5c505886	1	1	T	OTHER_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
5b7f993c275a39610b89	34bf8156d8cf53d86261	62c544e4108c60c3227b	2	2	H|S	HERBAL_A|STARS_RECIPE_B	d|t	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
