context_mode	occurrence_id	focal_host_id	focal_host	locus	physical_folio	section	currier	hand	group_index	group_count	context_raw_count	context_unique_identities	context_sha256	claim_state
WHOLE_LINE	f114r.1:6	Ha5e747130aea2455	yteeed	f114r.1	f114	S	B	3	6	9	6	6	434f65e7f09531a8e9015e024fb09d6710b181f89fbe85cf935f9a72ef3d3cec	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.1:7	H610789936770eb5b	oteeodl	f114r.1	f114	S	B	3	7	9	6	6	b79a8b0a2831b00d4b9f799d4d0f3bd6f23d500d69793544af1efe5f9738d47e	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.1:8	H037aeaeaf4bbf26d	op	f114r.1	f114	S	B	3	8	9	6	6	167cd666dc276d5b2897d7cc37df47d8e1bcd89e6734d12a7200eedc318235f1	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.1:9	Had3ef4aabf54034b	okarol	f114r.1	f114	S	B	3	9	9	6	6	78d0905096372e886bcfd1f0700593630cfc14e7067c9dfd927fb1db6150ef36	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.2:1	Hf43ccbba554d263b	eed	f114r.2	f114	S	B	3	1	11	2	2	4a43465bb5922307bd6db1bd9147392811f27fe466bee3c911011efc1c19ef08	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.2:2	Hf43ccbba554d263b	eed	f114r.2	f114	S	B	3	2	11	2	2	4a43465bb5922307bd6db1bd9147392811f27fe466bee3c911011efc1c19ef08	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.2:3	H9fe430e5274621be	air	f114r.2	f114	S	B	3	3	11	2	1	36bc601dfc46ed59ab6196ce453beb1961d08ee4ec0493561ae0d611bf791624	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.4:1	H9fe5bf37bb9158a7	fdeech	f114r.4	f114	S	B	3	1	10	9	9	2c888c8ede5fa972c0314b869e4088d934fcb3b7f9b4f6df5a7afe5e6b069619	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.4:2	Heb9b0681fbc34e9b	opched	f114r.4	f114	S	B	3	2	10	9	9	a710e3a4550840e129a0c1166da292f5e09d480df53c54cfd4f0837504c7f04a	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.4:3	H8ecc337d54605949	ypche	f114r.4	f114	S	B	3	3	10	9	9	82d1df02e82a9ae9628c9b0f4f0f895c847c7a7ce261a1ef99ce3aa6198fa2f2	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.4:4	H88bff173789aa783	odaly	f114r.4	f114	S	B	3	4	10	9	9	8de27d5d16d09a6e8b0879e8afbeaa6e4781dc1dddaccca850cff1c28978bd8d	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.4:5	Ha1fce4363854ff88	y	f114r.4	f114	S	B	3	5	10	9	9	7c7a851ce40d503fc71901be9c47eee277afa3297788e0eecd7a027274166ded	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.4:6	H037aeaeaf4bbf26d	op	f114r.4	f114	S	B	3	6	10	9	9	930a386d5ee13936ad8866adfefe56064c4cf778a8b380eda36ecab79721efab	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.4:7	H2689367b205c16ce	ok	f114r.4	f114	S	B	3	7	10	9	9	9a399e52e5f5d18d31128b31daddecb363dcb2acb27af4d4a3279e3cc77ad28e	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.4:8	H3f79bb7b435b0532	e	f114r.4	f114	S	B	3	8	10	9	9	435c4d832e5475ba05a1846c8fb0885f3e2d2ffe89bd7a940359cb410ddbe00d	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.4:9	H425c89ed5bb78a76	pod	f114r.4	f114	S	B	3	9	10	9	9	68a515844944fb499a0f1c9a685c6acf36a78133096f1ec436c6728d53d81f02	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.4:10	Hd52aaf2e2ae3de11	ched	f114r.4	f114	S	B	3	10	10	9	9	312d371c3565a1122da47b9563a3a4989c5da0ed77c2d60239b27ca6c746779f	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.6:1	H27a84712e4b22c41	ee	f114r.6	f114	S	B	3	1	11	9	9	0876680b8f1a475adbb02003943c88d3cf1142843e9f4ff65b041eecbf41db64	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.6:2	Ha45dc96ae8dac24f	okche	f114r.6	f114	S	B	3	2	11	9	9	2c48295a388f1f59181d8ab65194d0d0c8e5f3d07e30d0ff21cd4f7c1b28bb6a	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.6:4	Ha1fce4363854ff88	y	f114r.6	f114	S	B	3	4	11	9	9	b80555d8aa7a94f29874e9fdd4c179707b70d96c8bb08da878643078702fe62f	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.6:5	H055eebf601617046	aiin	f114r.6	f114	S	B	3	5	11	9	9	f9012c928f9b166a776d734b989336a5c9d6650f508ae1ddb07dc117d8e12922	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.6:6	Hf93d69f4b998ad7d	ykee	f114r.6	f114	S	B	3	6	11	9	9	d491909b604d0d2e790e81caa9c96a661d02a27786d02fda5e00688baa656a01	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.6:7	H270a94a84052dfe2	okeee	f114r.6	f114	S	B	3	7	11	9	9	05df417881e40eae31eacc36f79ca44670a5d0d0dc06b3b46a8c024bdd7b97bd	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.6:8	Hacac86c0e609ca90	l	f114r.6	f114	S	B	3	8	11	9	9	c1c1b5f90df10b965063760f1e37b6c21962696540ceec54562e88a6548178b8	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.6:9	H18ac3e7343f01689	d	f114r.6	f114	S	B	3	9	11	9	9	279615c6fea5c8689947c06fef698f0fb7063b5e0cacafd2ad7554ced99ad560	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.6:10	Hb1631acbe906c4ac	yk	f114r.6	f114	S	B	3	10	11	9	9	61d9dfbb629cbe1e79c816f129b7d43d8453d1a77731e101e30cba0b5addf2f2	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.6:11	H78dd1c431f1c020b	ary	f114r.6	f114	S	B	3	11	11	9	9	fc10d3ad5f231a4ec23e2fc25bfbe17f6cca32916ea990eb20fdc01419493f3e	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.7:1	Hacac86c0e609ca90	l	f114r.7	f114	S	B	3	1	8	7	7	a2a78e47905ff812858f819889a0b0ebee7d052ab26b8a7a4d8f44a89b3715af	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.7:2	H250fccd5f5f76c7c	che	f114r.7	f114	S	B	3	2	8	7	7	060d2488ad4eb75da49cacbc16ccf4a6d6985e9fd209a81e15a16e956f145091	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.7:3	H0f5f778420080fcd	kchs	f114r.7	f114	S	B	3	3	8	7	7	e7a5661e33c7cd37459485d0385c456bd5eb431867f0ad2019bbe66f066ae1ef	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.7:4	H055eebf601617046	aiin	f114r.7	f114	S	B	3	4	8	7	7	2c16754dfde708533cb2adf83bea658791670dd28d7d36f6e7a8ec0bc8d6f5e4	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.7:5	H3f79bb7b435b0532	e	f114r.7	f114	S	B	3	5	8	7	7	c918ad86a588dfbb022e42c8735a988baa102c55ba700dfef5f496597d7fc492	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.7:6	H18ac3e7343f01689	d	f114r.7	f114	S	B	3	6	8	7	7	c817d8cd29aa8a067d88dfe48c481ea7da40c37b01d86aaba1a77c3aea526834	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.7:7	H709938066164433c	okched	f114r.7	f114	S	B	3	7	8	7	7	2dbbd11227a72d32017463f4e80302acbfdfa5551e5232affc1f4278525b404e	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.7:8	Habc42f1c89829b4d	ain	f114r.7	f114	S	B	3	8	8	7	7	a1290b382346f1cb634f999dd640e351bf278711fff7e6c21e10f0ca7fe38b31	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.9:1	H73c44df30d18c009	cheod	f114r.9	f114	S	B	3	1	13	3	3	9f27962f841006241510b4cfe6ecf00b1f0a05395425db2d14f1498a23b4d4b4	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.9:2	H18ac3e7343f01689	d	f114r.9	f114	S	B	3	2	13	3	3	4bf8cdec4016c0c8683214abb5d8f6267874a1c2f8a0562cdf23d63a87d058f5	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.9:3	H055eebf601617046	aiin	f114r.9	f114	S	B	3	3	13	3	3	a21743c72dd4640f594188522a80f087b7672befb2f960c5508a638f8da12283	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.9:4	Ha1fce4363854ff88	y	f114r.9	f114	S	B	3	4	13	3	3	7185e4a6e9c681fb6d7fcb1af83e751249bc7affbfa2532fc8457edd37414115	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.10:1	H174023d6298d8ced	okee	f114r.10	f114	S	B	3	1	5	3	2	eb9f2b934b40fb771b4f1dcf9e8683315651eab20b28b7fdcd3c1511279da3fb	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.10:2	H18ac3e7343f01689	d	f114r.10	f114	S	B	3	2	5	3	3	96f5343653d162f64d2593fa52a9f9438af180de214cd37ad81ddc9aa0715aaf	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.10:3	H68c6537d3d668df3	oedeey	f114r.10	f114	S	B	3	3	5	3	2	b181e1bd9b3a0ce2be1992f71293feab5f750cddb3f85e1e6bed8d6eb1d3f021	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.10:4	H18ac3e7343f01689	d	f114r.10	f114	S	B	3	4	5	3	3	96f5343653d162f64d2593fa52a9f9438af180de214cd37ad81ddc9aa0715aaf	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.12:1	Heb2dd4ea4c7df056	ykcheshd	f114r.12	f114	S	B	3	1	12	10	9	a917baedf917289665293971aa68f2aec0d634f84d8105140757dad34d04500b	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.12:2	Hacac86c0e609ca90	l	f114r.12	f114	S	B	3	2	12	10	10	52b3f41fb93fce965b881b1739d8bf409878db49913b91e1eba75b2769e2860d	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.12:3	H9fe430e5274621be	air	f114r.12	f114	S	B	3	3	12	10	9	4735125b17a801d4ba7eb435c60f1810329794d12661470288fb02250a5812b4	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.12:4	H2689367b205c16ce	ok	f114r.12	f114	S	B	3	4	12	10	9	65b69fd7719aa6692c99723b8a8eaca2d6818dc7fd632d6fd22b74f84d964832	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.12:5	H3f79bb7b435b0532	e	f114r.12	f114	S	B	3	5	12	10	9	35fd5177c8c25a1003970ef131ca343b259f368952fcd7dfa76a5e58b5569cd8	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.12:6	Hb41746f8d20f6fbd	ykeeey	f114r.12	f114	S	B	3	6	12	10	9	58d7416f463e9e5741387ba287eae7ad0ec9c97c01f57dbfd04c80d61a0c1be4	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.12:7	H16149626b0365e04	eos	f114r.12	f114	S	B	3	7	12	10	9	e0d9435ab270c09f37b085d85af6ed5e3c7300e5acd90b215fe6d3e3133708d8	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.12:8	Hacac86c0e609ca90	l	f114r.12	f114	S	B	3	8	12	10	10	52b3f41fb93fce965b881b1739d8bf409878db49913b91e1eba75b2769e2860d	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.12:9	Hc5a41aa804546194	eod	f114r.12	f114	S	B	3	9	12	10	9	bf41338801ed5000023eb5beb86c03e0758c218e4233fed41cedb1b28fc89f85	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.12:10	H65c74c15a686187b	o	f114r.12	f114	S	B	3	10	12	10	9	b42a61b594d28fea3c6c0f770c4bd4deb38536bd2cc1047877dbfe4dc1bc6442	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.12:11	Hd52aaf2e2ae3de11	ched	f114r.12	f114	S	B	3	11	12	10	9	200463ce4781b872abf9344189831820c9aeb9791481cd139b8f78e11c212387	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.13:1	Ha45dc96ae8dac24f	okche	f114r.13	f114	S	B	3	1	3	2	2	c0eaec8594dcdd3ecceb5fb1d15070b58062d5d7faa4726536cadda22fbcd2aa	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.13:2	H055eebf601617046	aiin	f114r.13	f114	S	B	3	2	3	2	2	0df6076871328a2aef1baf9a4b99cc26241a92f74c9673f53f08678b048571d4	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.13:3	H917e905883333334	octh	f114r.13	f114	S	B	3	3	3	2	2	648b844e227e872c2eafe7d0c60d3e2877635ad819e3e70e5b133ad59be3cea3	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.14:1	H7e80a844b74f27c6	olpchd	f114r.14	f114	S	B	3	1	11	10	9	923337855bb3ce038fc59ee4a2e648ccc26c9ec1a30a9f655330b2c9c9901d53	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.14:2	H5a8481d17c8a11f2	oiin	f114r.14	f114	S	B	3	2	11	10	9	97138b9d384c47ac32773a8bc6e2e4c04a1c14a1d4f606d2602b9b12e648f023	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.14:3	Ha757d774b52ae431	cth	f114r.14	f114	S	B	3	3	11	10	9	eb41541c1f16f1c82a86d0215a6e6d58672d5cad70eebc69d0b3940564ce89b9	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.14:4	H18ac3e7343f01689	d	f114r.14	f114	S	B	3	4	11	10	9	2ea78467e11caa605e68d42cd6300b41c87c76132bce7e8a87751c8c3800b4d8	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.14:5	Hacac86c0e609ca90	l	f114r.14	f114	S	B	3	5	11	10	9	1162cfeb9a41bccab23b628a2b86949e5f8dc5eaba117318aa2281e289e98430	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.14:6	H6351825030155836	al	f114r.14	f114	S	B	3	6	11	10	9	cf14015b136a9c4ae60af41efacf61eceea28f3c3110fe3b368d44df7ede136f	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.14:7	H62915ffd2d74ebab	opd	f114r.14	f114	S	B	3	7	11	10	10	1a1bcfa54c7ccbe31e26df19a06ba631ab6c621624afc571bf267149b1a2c176	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.14:8	H62915ffd2d74ebab	opd	f114r.14	f114	S	B	3	8	11	10	10	1a1bcfa54c7ccbe31e26df19a06ba631ab6c621624afc571bf267149b1a2c176	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.14:9	H067a95fd1cf34a0c	opdairo	f114r.14	f114	S	B	3	9	11	10	9	67e907f8683bf032e55e696b981c99c0c9051baad160a6231ede56fc791d9eff	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.14:10	H9e8cb96af8113b57	opdaildo	f114r.14	f114	S	B	3	10	11	10	9	c7b11abc45ff785ec491d151430a935130d3d30328155f2fe9c3f1bdaa95405b	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.14:11	H78dd1c431f1c020b	ary	f114r.14	f114	S	B	3	11	11	10	9	1a273afaefb99b1d602781112f08246ca9003bd11306e1386e6b94f3fff98f05	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.15:1	H3f79bb7b435b0532	e	f114r.15	f114	S	B	3	1	14	13	9	3afaee06922c0f70254dcae7c6de57fff7d38296fef58918a419697e65fdee61	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.15:2	H0a19b4727d1fbd3a	ot	f114r.15	f114	S	B	3	2	14	13	10	f4db7cef077a292aa6a7bded79420446227effdbe95e81833be2f97b19fa98ef	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.15:3	H0a19b4727d1fbd3a	ot	f114r.15	f114	S	B	3	3	14	13	10	f4db7cef077a292aa6a7bded79420446227effdbe95e81833be2f97b19fa98ef	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.15:4	H16819f87d97f4c2e	okod	f114r.15	f114	S	B	3	4	14	13	9	f0344de46afd306c86a47576b5e9946107ef8b57950b706f7badbb75926bd24d	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.15:5	H18ac3e7343f01689	d	f114r.15	f114	S	B	3	5	14	13	10	f387a3e01928b3359789f3c6de49cbdcbe9ccece920021119081585e1de4dc9b	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.15:6	Ha1fce4363854ff88	y	f114r.15	f114	S	B	3	6	14	13	10	c27668a2c0c8b5e59d20baef81be458f2153fbd531f9bcf86e7292b794dc7f73	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.15:7	H6351825030155836	al	f114r.15	f114	S	B	3	7	14	13	10	ee2e7f27286afed905269461ba3e5abc2e3cdfc8df3d12cfe14d90d6e8209abe	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.15:8	H27a84712e4b22c41	ee	f114r.15	f114	S	B	3	8	14	13	9	5d74c74704cb065372681ac999becb1e62406c4818dd7b92af3e4ace0c86a29d	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.15:9	H41bcd3475bb1d622	okolkch	f114r.15	f114	S	B	3	9	14	13	9	96b5761a993caea7b4e76c79182be2d42e3c5af2014d6153ce75c5cf073f5c5e	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.15:10	He0d3e1ce583357f9	alol	f114r.15	f114	S	B	3	10	14	13	9	b0bf3d1c155c3c93166b5d32b9c8c1d1cd1d1374108480e24b0618787f47157d	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.15:11	Ha1fce4363854ff88	y	f114r.15	f114	S	B	3	11	14	13	10	c27668a2c0c8b5e59d20baef81be458f2153fbd531f9bcf86e7292b794dc7f73	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.15:12	H2689367b205c16ce	ok	f114r.15	f114	S	B	3	12	14	13	9	87c741a6ad1055d063ef0038fbabe1c1ea477ce39ff29b5105f5280d9ef23378	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.15:13	H18ac3e7343f01689	d	f114r.15	f114	S	B	3	13	14	13	10	f387a3e01928b3359789f3c6de49cbdcbe9ccece920021119081585e1de4dc9b	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.15:14	H6351825030155836	al	f114r.15	f114	S	B	3	14	14	13	10	ee2e7f27286afed905269461ba3e5abc2e3cdfc8df3d12cfe14d90d6e8209abe	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.16:1	H65c74c15a686187b	o	f114r.16	f114	S	B	3	1	14	2	2	0579a1d1a78c64c7c2eb70da0cc90541ef6d342897895bcfc29d8d49e7cd20f8	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.16:2	H065b27e64d3cfd9f	eedo	f114r.16	f114	S	B	3	2	14	2	2	52abb2514e650d5efbfea4085f14ac65bd5b535d988e8137aa7b70720e4830bd	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.16:5	H9fe430e5274621be	air	f114r.16	f114	S	B	3	5	14	2	2	5973c5c5147a391872db7e9dfaecbfb07506384141e5af3bdba1e43aeb8ca0a8	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.18:1	Hfe37c312a4401a61	lcheos	f114r.18	f114	S	B	3	1	7	6	6	8697424130112d0e80c83378a7a917bb411f01da6f8927d1f0240f01e260c0a7	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.18:2	H2689367b205c16ce	ok	f114r.18	f114	S	B	3	2	7	6	6	0764a92fc27c12361fa80fbb8417241832979c6a72f427ba67849c8f70ff718f	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.18:3	Ha1fce4363854ff88	y	f114r.18	f114	S	B	3	3	7	6	6	856f6d729391cee93cce78e8f1dacfe561f0036637ee8ed5bde9e636b471415b	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.18:4	H1e37dc81ff7f5df0	odeeey	f114r.18	f114	S	B	3	4	7	6	6	34ef0f808ce2af6a54180c24c8563d0875ff5ef26155f781f7256108017d3552	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.18:5	Hced07091d4f76e81	eeo	f114r.18	f114	S	B	3	5	7	6	6	6ad422d5bb182cf16af82e64d70d585e7d66e80a331d8bafef704da4a1795cb0	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.18:6	H18ac3e7343f01689	d	f114r.18	f114	S	B	3	6	7	6	6	b3723ef8c1beeb5581eb7b12ba46aac253f92493ded1060782b4f87c93554f34	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.18:7	H994bd88e1619fc1f	aild	f114r.18	f114	S	B	3	7	7	6	6	531ae333a7c3c6aabcaf4f63e9322945a89a7ae557f3ecae8240b6905ed9e54b	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.19:1	H60cae99014dc3612	pairo	f114r.19	f114	S	B	3	1	12	11	11	dfb02f2bb3c671b111a3d0b1b88eceb6425742e1a3fba44071252894ab4584f8	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.19:2	H9c1623f0d38e28e9	ed	f114r.19	f114	S	B	3	2	12	11	11	e5cfc27e6c5c7a35d795aa81e12fe38a3b5bf7e5fbfd32da741890b8453f7a9d	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.19:3	H9b103d543c4e0bb8	opch	f114r.19	f114	S	B	3	3	12	11	11	f1d0f919712c18c389e43982b263a31768b8475b3fabc7c0a94c0af57ad51a6e	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.19:4	H250fccd5f5f76c7c	che	f114r.19	f114	S	B	3	4	12	11	11	8a25f628b2b66eb16e6fc4be864601977d044dcba5db2154c95643bca28d3567	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.19:5	Hacac86c0e609ca90	l	f114r.19	f114	S	B	3	5	12	11	11	05268bfc76d0d1a475de027dfcdb2241bea53015cf63350b4e2c9dbf6534a2f9	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.19:6	H9764b4a8870a5b75	opche	f114r.19	f114	S	B	3	6	12	11	11	3be92d926a90eda33e6898013abd6c1c0009b972a4676ab6e93a9344d2655431	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.19:7	H055eebf601617046	aiin	f114r.19	f114	S	B	3	7	12	11	11	e6d1d0bb1c46501fbbd621c083968a095620bb28e0e6569a7b1b80b56e33b802	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.19:8	H0ad742ca6a0af4ce	ofched	f114r.19	f114	S	B	3	8	12	11	11	0cc09cdd7cf7b1cd5945934857b16266e8bd59dd760e59e0cb733bb1df81df80	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WHOLE_LINE	f114r.19:9	H18ac3e7343f01689	d	f114r.19	f114	S	B	3	9	12	11	11	f1953d7880a804d5df7f5152eb35d50475a87184d0677f2cd9d8a4dc47a20512	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
